Timestamp,LastSenior,LastSenior01,CorrespondingCurrent,CorrespondingCurrent01,CorrespondingBest,CorrespondingBest01,CVStatement,CVStatement01,PrimaryResearch,PrimaryResearch01,BasicApplied,BasicApplied01,Interdisciplinary,Inter01,YearssincePhD,PhD01,WhereLive,WhereLive01,CurrentDept,Dept01
4/6/16 20:34,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,No,1,Ecology (primarily field-based),1,Applied,2,Always,5,5-Jan,2,North America,5,Federal gov research,4
4/6/16 8:30,"It depends, but probably no",2,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Applied,2,Often,4,10-Jun,3,North America,5,Federal Government Lab,4
4/7/16 6:51,No,1,The corresponding author is usually the senior author,4,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Often,4,>20,6,North America,5,Federal lab,4
4/7/16 2:13,"Not sure, but probably yes",4,The corresponding author is usually the senior author,4,The corresponding author should be the person with the most stable contact info and/or internet access,2,No,1,Ecology (primarily field-based),1,Applied,2,Often,4,I do not have a PhD and am not a current student,7,North America,5,Federal Research Branch (Ecology is in the name),4
4/6/16 9:59,"It depends, but probably yes",5,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Applied,2,Often,4,5-Jan,2,North America,5,Fisheries and Aquatic health sciences,4
4/8/16 9:18,"It depends, but probably no",2,The corresponding author is usually the person who uploaded the files (usually the first author),3,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Never,1,I do not have a PhD and am not a current student,7,North America,5,Forestry,4
4/6/16 12:12,Yes,6,The corresponding author is usually the senior author,4,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily field-based),1,Basic,1,Often,4,0 (current students should choose this),1,North America,5,Genetics,4
4/6/16 12:12,No,1,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Biology other than EEB,6,Basic,1,Often,4,10-Jun,3,Europe,4,geography,4
4/7/16 5:00,"Not sure, but probably yes",4,The corresponding author is the person with the most stable contact info and/or internet access,2,The corresponding author should be the person that has taken responsibility for fielding questions about the paper post-publication,1,Yes,4,Ecology (primarily computational-based),3,Applied,2,Often,4,15-Nov,4,Europe,4,Geography,4
4/6/16 7:07,Yes,6,The corresponding author is usually the person who uploaded the files (usually the first author),3,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,No,1,Ecology (primarily field-based),1,Applied,2,Rarely,2,0 (current students should choose this),1,Europe,4,Geography,4
4/7/16 5:30,"It depends, but probably no",2,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Applied,2,Often,4,5-Jan,2,North America,5,geography,4
4/6/16 23:29,"It depends, but probably no",2,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Applied,2,Always,5,10-Jun,3,North America,5,Geography,4
